"","Cuant_Sinies","EDAD","ANTIGUEDAD","GENERO","INGRESOS","LONGITUD","LATITUD"
"6656",259.25,46,8,0,4255,-3.41047728862613,40.5247123110341
"6657",314.73,33,1,0,3104,-3.45153238540515,40.5901873880532
"6658",331.35,59,3,0,835,-3.75554628190584,40.5658208631678
"6659",390.25,51,1,1,905,-3.46505560479127,40.4536406737054
"6660",332.48,32,3,0,1644,-3.4087117125513,40.4589483024785
"6661",378.46,43,0,0,853,-3.49773939591832,40.3852942138212
"6662",406.14,48,2,1,1653,-3.47937889231835,40.4798610791797
"6663",354.68,40,3,1,1762,-3.64704522825778,40.4194171384908
"6664",255.49,9,6,0,812,-3.68356341761537,40.3151471738704
"6665",326.37,34,3,0,2187,-3.5840947153978,40.2071909805993
"6666",365.9,36,0,0,4543,-3.75270585608669,40.4983957377728
"6667",276.33,63,6,0,714,-3.83590128340293,40.4287824373925
"6668",326.74,32,2,0,849,-3.87534361935686,40.3091028591618
"6669",277.05,24,4,0,1663,-3.48368026220705,40.4210776280845
"6670",309.83,61,5,0,1054,-3.87675220936071,40.4397466729162
"6671",430.13,48,2,0,895,-3.84804512709379,40.5042600639164
"6672",348.95,29,1,0,1695,-3.77826004077215,40.5351170035312
"6673",350.94,35,2,0,2252,-3.87996665467508,40.5065483246464
"6674",332.07,51,3,0,4270,-3.60024754968472,40.6449653177289
"6675",340.15,38,3,0,4382,-3.61606048312969,40.6372387556359
"6676",291.75,44,3,0,1742,-3.53241873076186,40.6582492533373
"6677",255.05,41,2,1,776,-3.65391103932634,40.6069233088521
"6678",166.09,77,4,0,982,-3.82524467490148,40.2143864362035
"6679",232.96,41,2,0,759,-3.42650121680927,40.6904163185274
"6680",243.17,26,5,0,1483,-3.85759094634559,40.3740296916105
"6681",320.79,41,1,1,918,-3.57117269884329,40.637554784934
"6682",157.38,20,6,0,801,-3.72206232810859,40.5277952355566
"6683",246.48,21,2,1,1224,-3.54048025023658,40.4172201194335
"6684",368.85,42,1,0,716,-3.76586303182412,40.6175742838997
"6685",400.91,47,5,0,2478,-3.49525325417053,40.4809110094095
"6686",277.38,68,0,0,797,-3.50235628252849,40.6261419664836
"6687",187.31,59,7,0,828,-3.41053475402296,40.6265558209736
"6688",350.29,35,1,0,979,-3.65745579157956,40.5967832321068
"6689",305.62,35,5,0,1654,-3.66342949992977,40.3218800628558
"6690",358.23,50,4,0,1482,-3.7586876958143,40.2019977182383
"6691",279.07,41,2,0,2696,-3.41865441561677,40.4403798922896
"6692",383.25,40,1,0,3705,-3.47365979952738,40.6652194810333
"6693",373.96,55,4,0,656,-3.51260115157347,40.5097876034444
"6694",358.18,61,3,0,7867,-3.8772274174029,40.6214282921748
"6695",285.18,33,2,0,1097,-3.61209576155525,40.6181689228863
"6696",431.75,37,1,0,7746,-3.45886269931216,40.396786604356
"6697",330.78,46,2,1,1668,-3.54651505718939,40.4200024721678
"6698",398.59,42,4,0,3658,-3.4475064025959,40.3820358845871
"6699",242.93,81,2,1,894,-3.8690335119376,40.4607378270477
"6700",412.68,51,3,0,925,-3.56612761327997,40.6972335725324
"6701",231.61,39,2,0,1234,-3.53914601947181,40.2522580406396
"6702",253.43,32,5,1,579,-3.43908753290307,40.2418196604587
"6703",443.82,54,3,0,6629,-3.84447593495715,40.3971855547745
"6704",477.1,53,3,0,3430,-3.84436460570432,40.272725577862
"6705",394.25,59,2,0,2934,-3.66988443289883,40.5568597817794
"6706",359.39,51,3,1,1571,-3.85735332136974,40.3008589589037
"6707",402.51,58,6,0,955,-3.6840698621003,40.3599205782404
"6708",222.37,29,3,0,1116,-3.55225905622356,40.4234595823102
"6709",227.79,31,6,0,862,-3.88030457878485,40.5943448429927
"6710",335.41,39,2,1,1590,-3.46164032500237,40.2751352297375
"6711",389.73,52,3,1,1601,-3.78061767176259,40.3314357599476
"6712",282.63,26,1,1,3081,-3.42746757224668,40.2992873440264
"6713",292.35,16,3,0,386,-3.81675154364202,40.5793348243926
"6714",349.3,55,6,0,1001,-3.8259231092874,40.2255423698109
"6715",441.92,48,3,1,2161,-3.84322033668868,40.2309919141
"6716",279.34,48,4,0,1778,-3.65749025540426,40.3176394362701
"6717",220.49,37,5,0,853,-3.85042284019291,40.6866313190432
"6718",302.23,33,6,0,1527,-3.7292813153239,40.3320028243354
"6719",330.29,46,2,0,1828,-3.43835141530726,40.6521528478945
"6720",421.57,40,1,0,1781,-3.8829919236945,40.2495383867528
"6721",256.3,38,4,1,841,-3.45309884843882,40.5146507621277
"6722",282.81,51,5,1,3173,-3.83604460009374,40.6644460149575
"6723",390.69,49,1,0,970,-3.54088727254421,40.2240625869483
"6724",288,35,4,1,936,-3.55872643736657,40.589060300542
"6725",292.07,50,6,0,882,-3.89755685473792,40.5312047256622
"6726",374.33,57,5,0,3062,-3.79572784840129,40.4586221543606
"6727",358.02,59,2,0,1400,-3.55095382614527,40.6514096576022
"6728",413.95,49,2,0,2641,-3.645205778745,40.208292339975
"6729",327.63,51,3,0,1321,-3.85308564067818,40.6936544132652
"6730",366.05,40,1,0,2388,-3.63115015169606,40.4494986548554
"6731",324.17,53,6,1,1611,-3.46630367122125,40.3186108628754
"6732",211.96,20,5,1,619,-3.74457383991685,40.5096050150925
"6733",213.06,41,5,0,904,-3.59980470708106,40.6892360224621
"6734",341.11,56,2,0,783,-3.74843384218402,40.3589273778955
"6735",199.92,-5,4,1,1202,-3.79579286891967,40.5240954393987
"6736",325.38,81,1,0,901,-3.87401757491752,40.2042705853703
"6737",323.7,45,3,1,2352,-3.89227358435746,40.295230004983
"6738",434.38,54,2,0,704,-3.71328324670903,40.3841508683283
"6739",391.42,60,2,0,1616,-3.57867579346057,40.2810565950815
"6740",340.42,45,3,1,1630,-3.58089760746807,40.5682466929313
"6741",312.13,39,2,0,2260,-3.74037334937602,40.6390096148709
"6742",316.75,34,2,0,729,-3.83427188077476,40.5071307570208
"6743",302.63,19,5,0,3240,-3.63755950003397,40.4967075472698
"6744",308.26,66,2,1,1381,-3.8463646246586,40.286524216109
"6745",257.83,27,4,1,587,-3.41021209568717,40.3347510772757
"6746",376.12,58,2,0,1181,-3.63526037693955,40.3472634790698
"6747",424.98,55,2,0,1523,-3.47972678204533,40.4713065512944
"6748",335.92,44,4,0,1364,-3.66523780205753,40.6646490305895
"6749",320.69,43,3,0,1863,-3.88687459761277,40.2264603220858
"6750",419.52,51,1,0,1455,-3.46514724332374,40.2895973026054
"6751",408.12,70,0,0,12552,-3.54299547101837,40.3676208494464
"6752",238.84,44,6,1,2656,-3.57473859339952,40.567026663851
"6753",219.77,35,8,1,2442,-3.66484329230152,40.2001910680439
"6754",376.88,59,4,0,1615,-3.67619306964334,40.3554111333098
"6755",354.69,57,4,0,983,-3.49731919807382,40.2363107791636
"6756",313.38,49,4,0,2290,-3.73174783317372,40.3922533053439
"6757",320.35,38,2,0,954,-3.74814562124666,40.6789522183128
"6758",413.86,42,1,0,778,-3.50130227473564,40.2639454651391
"6759",368.45,66,1,0,3179,-3.89713792453986,40.5314119804418
"6760",316.15,44,2,1,2100,-3.84744150328916,40.6172028097091
"6761",286.52,15,2,0,1359,-3.89507153441664,40.6098957183305
"6762",226.02,33,2,0,582,-3.73261378714815,40.5213219711324
"6763",176.53,88,4,0,2546,-3.54474699099082,40.2139702053275
"6764",324.08,42,5,0,2429,-3.59245170371141,40.6077640132746
"6765",263.3,30,1,0,1286,-3.55441594971344,40.5706699280301
"6766",216.27,33,2,0,582,-3.60338163338602,40.5839346304303
"6767",321.99,43,4,0,2250,-3.43155700070783,40.357367619453
"6768",278.95,50,1,1,656,-3.51575446231291,40.6893157527549
"6769",325.61,42,2,1,2181,-3.73682732447051,40.3736974103842
"6770",378.54,57,1,1,783,-3.53390213786624,40.6584721974097
"6771",373.93,46,4,0,573,-3.66502247189637,40.5494846792892
"6772",319.92,58,6,0,1841,-3.88058532609139,40.3980476488825
"6773",375.8,54,3,0,918,-3.58332856718916,40.2807800571201
"6774",326.58,47,2,1,2109,-3.78955292943865,40.2046443572501
"6775",331.86,44,1,0,2052,-3.83094183783978,40.4770704387222
"6776",465.64,47,1,0,1087,-3.76570839455817,40.2637460398721
"6777",243.49,40,5,0,825,-3.68385740180966,40.5235386073357
"6778",343.85,57,7,0,1094,-3.5414986992022,40.5513134800596
"6779",220.79,32,7,1,1371,-3.83485922261607,40.2688920965185
"6780",187.25,30,6,0,889,-3.54435339241754,40.2607892100234
"6781",378.11,56,3,0,1152,-3.40213087245356,40.2521947959205
"6782",245.72,30,1,1,477,-3.79982656401116,40.4029602238908
"6783",329.25,35,1,0,569,-3.4836669242708,40.2730923952069
"6784",367.57,41,3,0,2277,-3.71764879915863,40.4470433948329
"6785",261.84,22,2,0,3079,-3.45818104359787,40.4484054031083
"6786",343.01,34,3,0,1193,-3.70114026891533,40.684785599052
"6787",304.07,61,3,1,1315,-3.80913622872904,40.609602554515
"6788",246.81,16,1,1,1364,-3.74057533042505,40.5889427706599
"6789",321.47,35,2,0,628,-3.50639074235223,40.6328917047242
"6790",302.31,70,3,1,1053,-3.63468968865927,40.3461582222255
"6791",325.73,48,3,0,3956,-3.47801546819974,40.4496928938199
"6792",267.3,35,8,0,3508,-3.80479237760883,40.4353515382856
"6793",185.72,77,0,0,913,-3.42757010958157,40.5578672540607
"6794",380.59,48,1,0,916,-3.7003070615232,40.5541960748844
"6795",278.78,57,2,0,1394,-3.52851083732676,40.6880215029698
"6796",361.19,41,0,0,1567,-3.5282703342149,40.4832694380777
"6797",347.96,34,3,0,3480,-3.6378696053056,40.2960952357855
"6798",247.33,38,5,1,1697,-3.44157754092012,40.4766733594472
"6799",389.1,52,2,1,949,-3.58840976967476,40.2975497933105
"6800",330.25,36,1,0,3633,-3.67559764240868,40.5213434751378
"6801",334.47,37,3,0,2569,-3.64566521425731,40.5118834318593
"6802",322.07,61,5,0,2583,-3.69131401830818,40.5367207247065
"6803",297.51,27,2,1,1279,-3.53865987933241,40.2150050885277
"6804",170.43,34,7,0,685,-3.62435648797546,40.4512469616486
"6805",382.05,58,4,0,1041,-3.64616236169823,40.6505467138952
"6806",391.43,63,4,0,6091,-3.75090278298594,40.6444952752674
"6807",210.3,48,5,1,1122,-3.75990880499594,40.4101036508102
"6808",391.45,57,4,0,1057,-3.52441744806711,40.6872735635145
"6809",269.56,29,5,1,1004,-3.41497779448982,40.4224874183303
"6810",355.33,38,1,0,695,-3.65392929336522,40.5783476825338
"6811",264.31,73,6,1,1752,-3.47145065104123,40.2035074626794
"6812",195.23,69,6,1,4096,-3.89086115369573,40.405498520867
"6813",265.35,74,3,0,1568,-3.6132048974745,40.5660408769501
"6814",303.3,41,4,0,740,-3.48291076007299,40.5106173309498
"6815",255.29,29,3,0,392,-3.57792427842505,40.4799532024656
"6816",317.42,43,6,0,2270,-3.67204177260865,40.3358090067515
"6817",396.55,65,1,0,1243,-3.66371120719705,40.3759701975388
"6818",232.48,26,6,1,1972,-3.47762196531985,40.3010028191377
"6819",338.14,49,5,0,2461,-3.55940610680263,40.2793523951434
"6820",316.87,24,1,0,955,-3.56467956721317,40.4798041715287
"6821",426.18,53,1,0,1745,-3.58401932704728,40.2021428804612
"6822",286.16,48,3,0,768,-3.87305297944695,40.374678993877
"6823",431.36,58,4,1,1407,-3.57612491210457,40.5901020052144
"6824",424.56,50,2,1,4150,-3.88627151595429,40.2802347983699
"6825",348.77,64,2,1,932,-3.75252738802228,40.4531763906591
"6826",333.88,49,4,0,4689,-3.84312456820626,40.6606111012399
"6827",346.55,52,1,0,1080,-3.50462661809288,40.6838835352566
"6828",460.83,45,1,0,2229,-3.60621038391255,40.2450194081059
"6829",208.16,70,7,0,896,-3.79989750506356,40.5577506308211
"6830",377.07,57,4,0,8466,-3.60514234225266,40.459233354358
"6831",312.73,55,4,0,885,-3.65143072451465,40.4788119545439
"6832",277.26,18,5,0,2788,-3.77198364420328,40.4234075879678
"6833",244.64,48,4,1,2712,-3.44315200471319,40.2372718812432
"6834",244.69,31,2,1,1596,-3.64608914158307,40.5662212180207
"6835",258.27,35,1,0,577,-3.46446632626466,40.6355746788206
"6836",284.77,43,3,1,894,-3.45486877216026,40.5954605803592
"6837",447.3,54,2,1,832,-3.6983765816316,40.2354096003575
"6838",328.64,24,5,0,855,-3.73413127879612,40.248335272586
"6839",379.47,64,4,1,10709,-3.63384355497546,40.6083135761321
"6840",132.29,11,6,0,470,-3.55565584308933,40.5491708113579
"6841",426.69,47,0,0,2355,-3.70557939421851,40.646656018612
"6842",290.65,31,4,0,1712,-3.60006412628572,40.6479473702377
"6843",319.04,37,2,1,752,-3.40188923918176,40.3701838672161
"6844",311.56,26,1,0,666,-3.74276264486834,40.4600288686808
"6845",193.54,39,3,1,2207,-3.42014972898178,40.6792121350765
"6846",333.09,52,3,0,1086,-3.88556535551324,40.4585109535139
"6847",276.43,67,4,0,974,-3.76878906842321,40.5273725828622
"6848",340.02,61,5,1,2519,-3.69350407270249,40.2145384486532
"6849",363.99,65,1,0,1097,-3.73796719904058,40.6277817077236
"6850",394.91,59,2,0,1956,-3.63192328622099,40.6576543219155
"6851",351.09,60,3,0,1492,-3.80339336718898,40.6856062572217
"6852",280.35,39,4,0,1128,-3.49913255949505,40.4886338654207
"6853",291.13,32,4,0,4702,-3.67281759143807,40.6225770650664
"6854",347.7,45,6,0,2996,-3.46684756290633,40.2213636819972
"6855",307.9,65,3,0,745,-3.81234323242679,40.5842873234535
"6856",372.83,51,1,0,833,-3.78230249949265,40.3193963609403
"6857",381.7,56,2,1,753,-3.77461451813579,40.6865634214366
"6858",289.37,72,5,1,1328,-3.42044688805472,40.370507331728
"6859",423.33,61,1,0,1367,-3.85317830168642,40.6547276986996
"6860",407.35,56,4,0,3957,-3.6804732080549,40.2263252595905
"6861",318.3,29,2,0,960,-3.59318081298843,40.6679904960794
"6862",322.41,46,3,0,1015,-3.44705318366177,40.2135041450849
"6863",278.89,23,2,0,1150,-3.42003783755936,40.2266213438008
"6864",352.97,51,3,1,783,-3.80390353836119,40.3063956470462
"6865",323.9,40,2,1,1747,-3.4958335440373,40.2199314812198
"6866",248.94,17,5,1,1006,-3.77908233085182,40.6516147815157
"6867",356.38,33,4,0,779,-3.88799800325651,40.6780569639988
"6868",327.78,49,4,0,1132,-3.40742378470022,40.4249146422837
"6869",346.77,45,4,0,992,-3.8854562797118,40.4469396962551
"6870",306.56,45,4,0,1098,-3.7574217177229,40.4225099672796
"6871",230.81,35,4,0,553,-3.51778699490242,40.509728056076
"6872",336.9,50,4,0,1975,-3.48515420893673,40.5190640828107
"6873",323.07,43,1,0,1125,-3.79656041329727,40.4310678267386
"6874",262.69,32,1,0,639,-3.7397841261467,40.3892492071493
"6875",351.48,36,2,0,861,-3.69962577845436,40.5335986640304
"6876",409.63,35,2,0,1207,-3.77776866368949,40.5073605471291
"6877",251.13,37,4,0,639,-3.7644034715835,40.4118384353817
"6878",304.46,45,4,0,1211,-3.47631545013282,40.356638373388
"6879",278.13,43,4,1,1447,-3.67209842705633,40.6617432559608
"6880",392.06,37,0,1,470,-3.71285280233715,40.279131827224
"6881",242.84,51,2,1,642,-3.66943268231116,40.2854704987723
"6882",204.24,18,5,1,252,-3.88434676160105,40.23149476205
"6883",325.83,33,1,0,1288,-3.67685030386783,40.438064056146
"6884",303.45,39,3,0,949,-3.88746438545641,40.385608541593
"6885",287.11,31,3,0,1520,-3.45839127826039,40.4702908568317
"6886",337.89,68,1,1,1445,-3.4005598886637,40.2461527163861
"6887",315.03,47,6,0,1443,-3.8534836182138,40.2116929621436
"6888",340.36,48,2,0,571,-3.57042768676765,40.4621379706543
"6889",353.98,30,2,0,549,-3.60558883377817,40.3932317210594
"6890",356.32,31,1,0,2832,-3.82754768405575,40.4322123431368
"6891",252.06,34,7,0,378,-3.48173732971773,40.3563213230111
"6892",327.62,40,5,0,1412,-3.84183451437857,40.4787148673087
"6893",307.03,74,2,0,2890,-3.51715498671401,40.4166442403104
"6894",412.54,51,1,1,1411,-3.81272704163566,40.4209147318499
"6895",214.72,27,4,0,482,-3.70836439935956,40.6098255082499
"6896",291.48,34,3,0,624,-3.71025027588475,40.5412842699327
"6897",346.45,46,1,1,1893,-3.71516742054373,40.444128041435
"6898",246.63,27,3,1,4347,-3.42838031668216,40.3950432353187
"6899",332.89,53,6,0,1117,-3.76192170262802,40.6735462542158
"6900",420.69,60,1,0,1939,-3.77830083095469,40.6354803215247
"6901",297.79,72,4,1,2711,-3.44481897561345,40.2834634198109
"6902",371.24,45,1,0,1925,-3.89294891499449,40.6850495419232
"6903",358.07,37,1,0,1712,-3.50029650526121,40.2814228517702
"6904",375.62,47,3,0,746,-3.84951116887387,40.5659364563646
"6905",276.54,27,5,0,683,-3.80233291429467,40.5980413052486
"6906",317.81,66,4,1,2528,-3.89898002925329,40.506056057103
"6907",403.16,48,3,0,6108,-3.71696387159172,40.220533490926
"6908",316.39,23,2,1,1303,-3.8213890255196,40.3647098792018
"6909",356.58,46,3,1,2780,-3.40953395047691,40.4689482815331
"6910",281.38,75,2,0,1189,-3.47249105046503,40.3895432606107
"6911",352.87,55,2,0,1572,-3.61686672337819,40.5031131203752
"6912",360.25,31,1,1,1128,-3.71821685901377,40.247794612241
"6913",263.33,34,5,1,1388,-3.43636667539831,40.3751238988945
"6914",293.59,17,0,1,765,-3.62967802814674,40.3059961342253
"6915",352.96,38,5,0,985,-3.89927267769817,40.5789075174136
"6916",323.25,48,3,1,6339,-3.66391939434689,40.4656654251041
"6917",359.36,60,3,0,1514,-3.79377436204813,40.5891425781185
"6918",306.81,42,4,0,3369,-3.73898669970222,40.2195317311445
"6919",264.79,74,5,0,1971,-3.895606500539,40.3287234016927
"6920",403.7,49,2,0,1839,-3.87733902081382,40.6574174041627
"6921",380.62,42,2,0,676,-3.57954535176978,40.4598175456515
"6922",364.14,54,4,0,2439,-3.54999443606939,40.4393162873341
"6923",274.79,31,1,1,1157,-3.84783251173794,40.6863912879955
"6924",403.2,66,1,0,1690,-3.88977156484034,40.2944940662012
"6925",432.61,55,4,1,4314,-3.84654374464881,40.3221929906169
"6926",379.04,24,1,0,2122,-3.58412630236708,40.3849010151345
"6927",348.3,56,6,0,2959,-3.73011472853832,40.2698637615424
"6928",403.28,49,2,0,1415,-3.80529528737534,40.4560449198354
"6929",151.95,79,4,1,1078,-3.54912220358383,40.4854282906046
"6930",245.8,18,5,0,1979,-3.45549377319403,40.5649650785374
"6931",371.85,47,2,0,1312,-3.67096170990262,40.6619631618261
"6932",429.36,55,4,1,855,-3.75363650869112,40.2475559863262
"6933",298.06,61,3,1,954,-3.4955373137258,40.587583831558
"6934",273.95,56,9,1,1040,-3.86372867003083,40.2657848753035
"6935",302.97,35,2,1,655,-3.86830238483381,40.6005224710563
"6936",274.96,18,0,1,642,-3.61257882763166,40.3377359834733
"6937",308.33,33,3,0,3989,-3.63466894356534,40.6551717557479
"6938",309.72,35,3,1,4858,-3.80572801744565,40.5306977100438
"6939",243.98,46,3,1,1666,-3.81143189603463,40.4044209276792
"6940",329.31,50,1,1,1090,-3.53899131771177,40.3659326236695
"6941",400.44,51,4,0,726,-3.50509358753916,40.5613613918424
"6942",378.33,48,1,0,622,-3.55482514409814,40.4220941836713
"6943",305.51,21,1,1,4717,-3.87909205208998,40.6648535697488
"6944",268.48,48,5,0,779,-3.40809225009289,40.525538046076
"6945",183.46,8,3,0,260,-3.45423723242711,40.6994725069264
"6946",298.03,47,2,0,610,-3.58409888108727,40.4384700733237
"6947",300.84,74,2,0,2531,-3.86376817894634,40.6062159039313
"6948",271.16,29,3,0,1110,-3.66242924854159,40.5872965078335
"6949",228.23,23,4,0,2433,-3.7443669793196,40.5116363944719
"6950",315.57,16,3,1,1939,-3.89369385384489,40.301425035391
"6951",299.45,45,3,0,5517,-3.73916560874786,40.288423809153
"6952",267.94,34,3,0,1450,-3.8121989273699,40.6340897420188
"6953",424.11,53,1,0,629,-3.87235606238246,40.4024367130362
"6954",212.68,31,2,0,499,-3.59781769812107,40.6167573943269
"6955",309.34,50,4,1,640,-3.80396270947531,40.6894648311893
"6956",362.38,54,1,0,2051,-3.73049364760518,40.6884439649759
"6957",369.42,50,1,0,3462,-3.79951344474684,40.4100570283365
"6958",320.31,48,2,1,973,-3.69540860629641,40.598719444871
"6959",298.97,33,2,0,465,-3.80610238641966,40.4940913755447
"6960",247.1,79,4,1,1228,-3.5038697224576,40.2815577127505
"6961",344.59,39,3,1,2674,-3.62057670203503,40.2997846587561
"6962",357.07,51,0,0,692,-3.67056496171281,40.6974654081743
"6963",350.61,49,0,1,4365,-3.59321072427556,40.6446717280662
"6964",414.78,54,1,1,976,-3.81075568413362,40.431311745476
"6965",363.4,46,3,0,1396,-3.80132953668945,40.5024676662171
"6966",290.12,37,4,1,1866,-3.85681955397595,40.5957564502489
"6967",338.22,27,3,0,1584,-3.65696789578069,40.5980597986374
"6968",392.16,53,2,0,1360,-3.84429063028656,40.4349826717982
"6969",245.01,68,4,0,794,-3.77614128529094,40.4223694981076
"6970",336.69,46,4,1,1018,-3.72216404355131,40.5220814975211
"6971",329.39,41,5,0,1867,-3.71236377824098,40.4191107647959
"6972",281.13,29,3,1,5575,-3.42344976749737,40.4511488116579
"6973",404.51,51,4,0,1884,-3.54239563222509,40.607933389768
